PPSORT,AGEIMM,BedRm,CMA,CONDO,COW,DIST,GENSTAT,HHSIZE,IMMCAT5,MODE,MTNEn,MTNFr,NAICS,NOC16,NOCS,PKIDS,POWST,PR,PRIHM,PWDUR,PWLEAVE,ROOMS,Sex,SHELCO,Subsidy,Tenur,VisMin,Wages,WKSWRK,aboriginal,age,STEM,YrEd,PrMinWage_V,PrMinWage_Vstat,PartTime,Married
372951,2,2,933,1,1,12,1,2,2,6,1,0,7,22,7,1,5,59,1,37,9,4,0,1500,0,2,0,58000,50.5,0,57,0,12,10.45,10.45,0,0
294183,8,3,535,0,1,7,1,6,21,6,0,0,10,5,2,1,4,35,1,52,8,7,1,1400,0,2,1,87000,50.5,0,47,0,18,11.25,11.25,0,1
393260,0,1,535,0,1,7,4,2,1,6,1,0,17,21,7,0,4,35,0,22,9,4,0,1300,0,2,0,45000,50.5,0,37,0,12,11.25,11.25,0,1
736818,0,4,999,0,1,2,4,2,1,2,1,0,17,19,7,0,4,48,1,22,9,7,0,1300,0,2,0,16000,50.5,0,57,0,9,11.2,11.2,0,1
143326,0,2,541,0,1,2,1,2,3,2,1,0,14,6,2,0,4,35,1,7,9,5,1,1400,0,2,0,58000,50.5,0,47,1,15,11.25,11.25,0,1
268140,7,2,535,0,1,12,1,3,21,6,0,0,12,5,2,1,4,35,0,70,7,5,0,1100,0,2,0,45000,24.5,0,47,0,17,11.25,11.25,0,0
650333,5,2,462,1,1,12,1,2,21,6,0,1,15,23,7,1,4,24,1,52,5,4,1,800,0,2,1,25000,44,0,27,0,12,10.75,10.75,1,0
739936,0,3,825,0,1,2,3,2,1,2,1,0,6,7,2,0,4,48,1,7,14,6,1,1400,0,2,0,71000,50.5,0,37,0,12,11.2,11.2,0,1
148137,4,2,535,1,1,22,1,4,23,2,0,0,10,18,7,1,6,35,1,37,7,4,0,1800,0,2,1,37000,50.5,0,27,0,14,11.25,11.25,0,1
144793,6,2,555,0,1,2,1,5,21,2,0,0,12,9,3,1,4,35,1,7,9,4,1,900,0,2,1,40000,14.5,0,37,1,21,11.25,11.25,0,1
122872,0,1,535,1,1,2,4,2,1,7,1,0,9,17,6,0,4,35,1,37,9,3,1,1900,0,2,0,75000,50.5,0,37,0,16,11.25,11.25,0,1
678824,0,3,933,0,1,2,4,3,1,1,1,0,9,17,6,1,4,59,0,22,8,6,1,2600,0,2,0,130000,50.5,0,32,0,16,10.45,10.45,0,1
519166,0,1,535,1,1,12,3,2,1,2,1,0,14,13,5,0,4,35,1,52,7,4,0,1400,0,2,0,40000,50.5,0,32,0,17,11.25,11.25,0,1
630780,0,2,462,0,1,2,4,2,1,2,0,1,4,26,8,1,4,24,0,7,9,4,1,700,0,2,0,39000,50.5,0,27,0,12,10.75,10.75,0,0
177640,6,2,462,0,1,22,1,3,21,2,0,0,7,20,7,1,6,24,0,37,7,4,1,1200,0,2,0,32000,44,0,37,0,15,10.75,10.75,0,1
899455,0,1,462,0,4,2,4,2,1,7,1,0,12,17,6,0,4,24,1,22,8,5,0,1600,0,2,0,71000,50.5,0,27,0,14,10.75,10.75,0,1
721233,0,3,835,1,1,2,4,5,1,2,1,0,19,16,5,1,4,48,1,22,6,5,1,1600,0,2,0,67000,50.5,0,32,0,12,11.2,11.2,0,1
928109,0,3,462,0,1,2,2,4,1,2,1,0,9,6,2,1,4,24,1,22,8,5,0,1300,0,2,0,11000,50.5,0,32,0,14,10.75,10.75,0,1
491030,0,2,825,0,1,7,4,2,1,2,1,0,17,3,1,1,4,48,1,22,7,4,0,1200,0,2,0,58000,50.5,1,32,0,12,11.2,11.2,0,0
292589,2,1,535,1,1,2,1,2,21,6,0,0,9,2,1,0,4,35,1,22,8,3,0,2000,0,2,1,85000,50.5,0,27,0,16,11.25,11.25,0,1
866624,3,2,933,0,1,7,1,2,21,2,0,0,7,3,1,0,5,59,0,37,8,4,0,1700,0,2,1,30000,50.5,0,27,0,16,10.45,10.45,0,1
226615,0,3,505,0,1,7,4,3,1,2,0,1,13,21,7,1,4,24,1,22,7,5,1,900,0,2,0,26000,34.5,0,47,0,13,10.75,10.75,0,0
9010,7,2,462,0,1,12,1,4,21,2,0,0,5,30,10,1,6,24,1,37,7,4,1,800,0,2,0,73000,50.5,0,47,1,16,10.75,10.75,0,1
517382,0,2,999,0,1,12,4,3,1,2,1,0,8,26,8,1,5,13,0,52,7,3,1,900,0,2,0,17000,44,0,32,0,9,10.65,10.65,0,1
58857,0,1,935,0,1,2,4,2,1,3,1,0,15,12,4,0,5,59,1,7,8,4,1,900,0,2,0,80000,50.5,0,32,0,14,10.45,10.45,0,1
816812,0,3,421,0,1,2,4,4,1,6,0,1,18,19,7,1,4,24,1,70,8,5,0,1700,0,2,0,7000,24.5,0,27,0,13,10.75,10.75,0,1
161136,0,2,462,0,1,2,4,2,1,6,0,1,18,19,7,1,4,24,1,22,8,4,0,400,1,2,0,22000,44,0,57,0,9,10.75,10.75,1,0
498909,0,3,933,0,1,12,4,5,1,6,1,0,12,9,3,1,5,59,1,70,7,5,1,1800,0,2,0,89000,50.5,0,37,1,16,10.45,10.45,0,1
700151,0,3,399,0,1,2,4,2,1,2,1,0,15,7,2,0,4,13,0,22,6,5,1,700,0,2,0,39000,50.5,0,57,0,12,10.65,10.65,0,1
926624,0,3,535,1,1,7,4,4,1,1,1,0,4,30,10,1,4,35,0,7,7,6,1,200,0,2,0,16000,34.5,0,27,0,9,11.25,11.25,0,1
479115,0,3,505,0,1,2,4,3,1,7,0,1,10,2,1,1,4,35,1,22,6,6,0,1400,0,2,0,48000,50.5,1,47,0,12,11.25,11.25,0,1
683844,6,1,602,0,1,2,1,3,21,7,0,0,10,18,7,1,4,46,0,7,8,2,0,800,0,2,1,32000,44,0,32,0,16,11,11,0,1
158196,0,3,935,0,1,2,2,2,1,1,1,0,19,16,5,0,4,59,1,7,7,6,0,1900,0,2,0,45000,44,0,27,0,16,10.45,10.45,0,1
334769,0,4,462,0,1,7,4,5,1,1,0,1,15,15,5,1,6,24,1,70,6,8,0,1200,0,2,0,2000,44,0,32,0,14,10.75,10.75,0,1
430910,6,2,462,0,1,2,1,3,23,2,0,0,13,23,7,1,4,24,0,37,9,5,0,800,0,2,1,29000,50.5,0,52,0,9,10.75,10.75,0,1
843073,0,2,999,0,1,2,4,4,1,2,1,0,8,27,8,1,5,47,0,22,7,4,1,1500,0,2,0,8000,50.5,1,22,0,9,10.5,10.5,0,1
156647,5,3,535,0,4,17,1,5,21,2,0,0,12,9,3,1,5,35,1,37,8,7,1,1900,0,2,1,200000,50.5,0,32,1,21,11.25,11.25,0,1
891632,0,1,988,1,1,12,4,2,1,2,1,0,16,88,88,0,4,59,1,22,5,2,0,1200,0,2,0,8000,34.5,0,22,0,13,10.45,10.45,0,1
126822,0,3,462,0,1,7,4,2,1,2,0,1,7,3,1,1,4,24,1,22,7,6,0,1200,0,2,0,24000,50.5,0,67,0,9,10.75,10.75,0,0
36314,0,2,535,0,1,7,2,2,1,6,1,0,17,19,7,1,4,35,0,37,6,5,0,1700,0,2,1,51000,50.5,0,27,0,16,11.25,11.25,0,0
752100,0,1,532,0,1,7,4,2,1,2,1,0,5,30,10,0,4,35,1,22,14,3,1,900,0,2,0,26000,44,0,52,0,9,11.25,11.25,0,1
821049,0,2,999,0,1,2,4,2,1,7,1,0,7,22,7,0,4,46,0,22,6,4,1,900,0,2,0,44000,50.5,0,57,0,12,11,11,0,1
300842,0,1,535,0,5,2,4,2,1,1,1,0,12,9,3,0,4,35,0,7,9,2,0,900,0,2,0,18000,50.5,0,32,0,14,11.25,11.25,0,1
186816,0,4,999,0,1,2,4,4,1,3,1,0,17,88,88,1,4,47,0,22,6,9,1,1600,0,2,0,18000,44,1,37,0,9,10.5,10.5,0,0
190192,0,1,462,0,1,2,4,3,1,6,1,0,17,17,6,1,5,24,0,22,8,4,0,1000,0,2,0,4000,5,0,17,0,12,10.75,10.75,0,0
756765,0,3,999,0,1,7,4,2,1,7,0,1,15,15,5,1,4,24,1,7,9,5,0,1200,0,2,0,40000,24.5,0,37,0,13,10.75,10.75,1,0
175414,9,2,462,0,1,12,1,5,22,2,0,0,6,30,10,1,5,24,1,37,9,3,1,900,0,2,1,32000,50.5,0,52,0,12,10.75,10.75,0,1
549595,0,2,999,0,1,35,4,5,1,5,0,0,19,24,8,1,6,48,1,70,6,4,1,1300,0,2,0,21000,24.5,1,37,0,9,11.2,11.2,0,1
168038,1,2,602,0,1,7,1,2,21,6,1,0,12,9,3,0,4,46,1,37,7,3,1,1700,0,2,1,86000,50.5,0,27,1,16,11,11,0,1
702745,0,3,933,0,1,17,4,3,1,2,1,0,12,25,8,1,5,59,0,22,14,6,1,1100,1,2,0,79000,50.5,1,32,0,9,10.45,10.45,0,0
836033,0,2,499,0,1,7,4,2,1,2,0,1,14,13,5,0,4,24,0,22,7,4,0,700,0,2,0,32000,34.5,0,27,0,16,10.75,10.75,0,1
197406,10,5,825,0,1,12,1,5,21,2,0,0,13,21,7,1,4,48,1,37,6,6,1,1600,0,2,1,30000,44,0,47,0,18,11.2,11.2,0,1
833683,5,3,835,0,1,2,1,6,23,6,0,0,88,88,88,1,4,48,0,22,7,6,0,2600,0,2,1,2000,50.5,0,27,0,14,11.2,11.2,0,1
823807,8,3,505,0,1,7,1,3,23,2,0,1,88,88,88,1,4,35,1,22,8,4,0,1200,1,2,1,60000,50.5,0,42,0,12,11.25,11.25,0,0
276049,6,2,462,1,1,7,1,4,22,2,0,0,5,7,2,1,4,24,1,22,9,4,0,1000,0,2,1,33000,24.5,0,27,1,16,10.75,10.75,0,1
228965,0,3,999,0,1,35,4,3,1,2,1,0,12,10,3,1,5,59,0,52,6,5,1,1200,0,2,0,51000,44,0,42,1,14,10.45,10.45,0,1
183940,0,5,999,0,1,12,4,3,1,2,0,1,14,13,5,0,4,24,1,22,7,10,0,1000,0,2,0,55000,50.5,0,32,0,16,10.75,10.75,0,1
711020,5,1,462,1,1,7,1,2,22,2,0,0,8,6,2,0,6,24,1,22,6,4,1,1100,0,2,0,62000,50.5,0,42,0,12,10.75,10.75,0,1
80693,0,3,535,0,1,35,4,4,1,2,1,0,16,23,7,1,6,35,0,37,9,6,0,1400,0,2,0,31000,50.5,0,22,0,12,11.25,11.25,0,0
209736,0,3,935,0,1,2,4,4,1,7,1,0,4,24,8,1,5,59,0,7,7,8,1,1300,0,2,0,65000,44,1,22,0,13,10.45,10.45,0,0
512654,0,1,799,0,1,2,4,2,1,2,0,1,12,9,3,0,4,47,1,7,8,4,1,1400,0,2,0,100000,50.5,0,42,1,16,10.5,10.5,0,1
915362,0,3,999,0,1,12,4,4,1,2,1,0,13,21,7,1,4,35,1,37,7,11,0,800,0,2,0,8000,34.5,0,22,0,12,11.25,11.25,1,1
65875,0,4,999,0,1,35,4,4,1,7,1,0,17,23,7,1,6,35,0,7,7,11,0,1600,0,2,0,6000,34.5,0,42,0,9,11.25,11.25,1,1
269522,0,2,537,0,1,7,4,2,1,6,1,0,7,20,7,0,4,35,1,22,8,6,0,1000,0,2,0,11000,50.5,0,27,0,14,11.25,11.25,1,1
67215,0,4,577,0,1,35,4,3,1,2,1,0,13,23,7,1,6,35,1,52,6,11,0,1400,0,2,0,24000,50.5,0,37,0,12,11.25,11.25,0,0
543544,0,1,462,0,1,2,4,2,1,3,0,1,7,27,8,0,4,24,1,7,7,3,1,800,0,2,0,42000,50.5,0,27,1,13,10.75,10.75,0,1
694369,7,3,462,0,1,7,1,5,21,2,0,0,5,24,8,1,6,24,1,22,6,5,1,1100,0,2,1,32000,50.5,0,57,0,13,10.75,10.75,0,1
366913,7,2,535,0,1,22,1,2,21,6,0,0,14,6,2,1,4,35,1,70,9,3,0,1300,0,2,0,30000,44,0,52,0,0,11.25,11.25,1,0
683616,0,3,462,1,1,2,2,4,1,2,0,0,10,21,7,1,4,24,0,7,8,5,1,1700,0,2,1,20000,44,0,22,0,15,10.75,10.75,1,0
56314,8,2,825,1,1,2,1,3,21,2,0,0,11,21,7,1,4,48,1,22,8,3,0,1700,0,2,0,8000,14.5,0,42,0,12,11.2,11.2,1,1
142099,0,2,535,0,1,7,4,2,1,6,1,0,7,18,7,0,4,35,1,37,7,4,0,1300,0,2,0,29000,50.5,0,27,0,16,11.25,11.25,0,1
825891,0,3,835,0,1,2,2,5,1,6,0,0,7,18,7,1,4,48,0,52,8,4,1,1400,0,2,0,23000,50.5,0,17,0,12,11.2,11.2,1,0
331244,5,5,933,0,1,2,1,4,21,2,0,0,5,4,1,1,4,59,1,7,7,7,0,0,0,2,1,31000,50.5,0,57,0,12,10.45,10.45,0,0
174000,0,2,535,0,1,7,4,3,1,6,1,0,17,23,7,1,4,35,0,22,8,5,1,400,1,2,0,15000,50.5,0,22,0,12,11.25,11.25,1,0
801291,5,2,505,0,1,12,1,4,23,2,0,0,7,88,88,1,4,35,0,22,5,4,0,1100,0,2,1,14000,34.5,0,27,0,14,11.25,11.25,1,0
177105,0,3,835,0,1,7,3,2,1,2,1,0,2,27,8,0,4,48,1,37,5,7,1,1200,0,2,0,150000,50.5,0,57,0,9,11.2,11.2,0,1
218095,9,3,205,0,1,7,1,3,21,2,0,0,7,10,3,1,4,12,1,22,9,7,1,2758,0,2,1,35000,50.5,0,42,1,14,10.7,10.7,0,1
359198,0,4,999,0,1,2,4,2,1,2,0,1,18,7,2,0,4,24,0,7,7,7,0,900,0,2,0,18000,50.5,0,22,0,14,10.75,10.75,1,1
264025,0,2,535,0,1,2,3,2,1,2,1,0,18,15,5,1,4,35,1,37,7,5,0,300,1,2,1,15000,34.5,0,22,0,14,11.25,11.25,0,0
868574,0,2,999,1,1,2,4,2,1,2,0,1,17,21,7,0,4,24,1,7,5,4,0,800,0,2,0,32000,50.5,0,37,0,14,10.75,10.75,0,1
487293,8,2,535,0,1,2,1,5,21,7,0,0,13,23,7,1,4,35,0,22,5,3,0,0,0,2,1,22000,50.5,0,42,0,16,11.25,11.25,0,1
731598,0,3,999,0,1,7,4,4,1,2,1,0,17,19,7,0,5,48,1,22,9,4,1,800,0,2,0,33000,50.5,0,22,0,12,11.2,11.2,0,1
665720,0,2,999,0,1,22,4,3,1,2,1,0,1,6,2,1,5,48,0,22,8,7,0,900,0,2,0,35000,44,0,42,0,14,11.2,11.2,0,1
805688,0,2,933,1,1,7,2,3,1,2,1,0,10,2,1,1,4,59,0,22,9,3,1,1100,0,2,1,75000,50.5,0,32,0,14,10.45,10.45,0,1
777705,0,3,462,0,1,2,2,4,1,2,1,0,5,29,10,1,5,24,1,37,9,5,1,900,0,2,0,67000,50.5,0,57,0,13,10.75,10.75,0,1
687425,0,3,505,0,1,2,4,5,1,2,0,1,7,22,7,1,4,24,0,7,14,7,0,1300,0,2,0,8000,34.5,0,22,0,12,10.75,10.75,1,0
396895,0,3,999,0,1,22,4,4,1,2,0,1,15,15,5,1,6,24,0,22,9,7,0,1400,0,2,0,26000,44,0,42,0,12,10.75,10.75,0,1
267595,0,3,999,0,1,35,4,2,1,2,1,0,5,30,10,0,6,35,1,22,6,5,0,1100,0,2,0,27000,24.5,0,32,0,14,11.25,11.25,0,1
895574,0,3,462,0,1,7,4,5,1,2,0,1,7,3,1,1,4,24,1,22,8,7,0,1300,0,2,0,11000,50.5,0,27,0,9,10.75,10.75,1,1
842127,0,2,835,1,1,7,4,3,1,6,1,0,7,20,7,1,4,48,1,22,8,6,0,1300,0,2,0,5000,5,1,22,0,9,11.2,11.2,1,0
351053,9,2,535,1,1,2,1,4,21,4,0,0,14,16,5,1,4,35,0,22,9,3,0,2300,0,2,1,10000,34.5,0,47,0,14,11.25,11.25,1,1
157678,0,2,999,0,1,12,4,2,1,2,1,0,13,88,88,0,5,35,1,37,6,5,0,300,1,2,0,6000,14.5,1,22,0,9,11.25,11.25,0,1
393806,0,1,535,0,1,2,4,2,1,2,1,0,15,11,4,0,4,35,1,7,7,4,1,1500,0,2,0,52000,44,0,27,0,17,11.25,11.25,0,1
107807,2,3,537,0,1,35,1,4,21,2,0,0,12,9,3,1,6,35,1,52,7,4,1,1400,0,2,1,61000,50.5,0,27,1,18,11.25,11.25,0,0
832313,0,3,532,0,1,2,4,4,1,2,1,0,7,22,7,1,4,35,0,7,9,5,0,1100,0,2,0,22000,50.5,0,27,0,9,11.25,11.25,1,1
94880,0,2,537,0,1,2,3,3,1,5,1,0,17,21,7,1,4,35,0,7,14,5,1,1400,0,2,0,10000,50.5,0,17,0,12,11.25,11.25,1,0
331569,0,5,825,0,1,12,4,4,1,2,0,1,88,88,88,0,4,48,0,22,14,9,0,2500,0,2,0,23000,44,0,22,0,14,11.2,11.2,0,1
357220,0,2,799,0,1,2,4,3,1,2,1,0,15,8,2,1,4,47,1,7,6,5,0,1600,0,2,0,21000,34.5,1,47,0,0,10.5,10.5,0,0
831756,0,3,933,0,1,17,4,2,1,2,1,0,15,15,5,1,4,59,1,37,6,6,0,1300,0,2,0,45000,50.5,1,67,0,14,10.45,10.45,0,0
543695,0,3,999,1,1,35,2,5,1,2,1,0,18,25,8,1,6,35,1,70,5,6,1,1500,0,2,1,63000,50.5,0,52,0,13,11.25,11.25,0,1
113847,0,3,499,1,1,2,4,2,1,5,0,1,5,88,88,0,4,24,1,7,14,5,0,500,0,2,0,29000,50.5,1,37,0,12,10.75,10.75,0,1
173023,0,1,933,1,1,7,2,2,1,6,1,0,15,12,4,0,5,59,0,22,6,3,0,1400,0,2,1,56000,50.5,0,27,0,14,10.45,10.45,0,1
594522,0,2,505,0,1,2,4,2,1,2,1,0,7,18,7,0,4,35,1,7,7,4,1,1500,0,2,0,33000,50.5,0,32,0,12,11.25,11.25,0,1
85662,0,2,999,0,1,7,4,2,1,2,1,0,2,28,9,0,5,48,0,22,14,5,1,1500,0,2,0,46000,44,0,37,0,9,11.2,11.2,0,1
213308,0,3,539,0,1,2,4,3,1,2,0,1,14,88,88,1,4,35,1,7,9,8,0,1400,0,2,0,1000,14.5,1,32,0,12,11.25,11.25,1,0
293942,0,2,602,0,1,2,4,2,1,2,1,0,88,88,88,1,6,46,1,7,5,6,1,1900,0,2,0,68000,24.5,0,47,1,14,11,11,0,0
4539,7,2,933,0,1,2,1,2,22,2,0,0,4,25,8,0,4,59,1,7,8,4,1,1300,0,2,1,39000,50.5,0,32,0,12,10.45,10.45,0,1
812472,0,3,535,0,1,2,3,3,1,6,1,0,13,8,2,1,4,35,0,22,9,6,0,2200,0,2,1,18000,50.5,0,22,0,12,11.25,11.25,1,0
756252,0,4,999,0,1,2,4,4,1,2,1,0,7,7,2,1,4,35,1,22,7,7,0,900,0,2,0,28000,44,1,47,0,12,11.25,11.25,0,0
817392,0,5,799,0,1,7,4,3,1,2,1,0,6,24,8,1,5,47,0,7,6,9,1,1200,0,2,0,68000,50.5,0,47,0,9,10.5,10.5,0,0
171785,0,2,532,0,1,35,4,2,1,2,1,0,6,88,88,1,6,35,1,37,7,4,1,1500,0,2,0,85000,50.5,0,57,0,9,11.25,11.25,0,0
150019,0,2,399,0,1,7,4,2,1,6,1,0,7,20,7,0,4,13,0,37,8,5,1,600,0,2,0,21000,34.5,0,27,0,9,10.65,10.65,0,1
21273,0,3,535,0,1,35,4,3,1,5,1,0,7,20,7,0,5,35,0,52,7,6,0,1900,0,2,0,18000,44,0,27,0,12,11.25,11.25,1,1
606224,0,2,535,0,1,7,2,7,1,2,1,0,18,6,2,1,6,35,0,37,8,5,0,1300,0,2,1,22000,50.5,0,32,0,9,11.25,11.25,0,0
683967,0,3,835,1,1,2,1,4,3,2,0,0,17,19,7,1,4,48,0,7,7,6,1,1600,0,2,1,26000,44,0,32,0,16,11.2,11.2,0,1
155431,6,2,535,0,1,7,1,2,22,2,1,0,5,26,8,0,4,35,1,22,6,4,1,1100,0,2,1,37000,50.5,0,32,0,9,11.25,11.25,0,1
799910,8,3,825,0,1,2,1,4,21,6,0,0,17,19,7,1,4,48,0,37,6,6,0,2100,0,2,1,20000,50.5,0,42,0,16,11.2,11.2,0,1
675790,0,2,999,1,1,2,4,3,1,2,1,0,12,2,1,1,4,59,1,7,8,3,0,1100,0,2,0,11000,44,0,32,0,15,10.45,10.45,0,1
373749,8,1,535,0,1,7,1,2,22,6,0,0,6,26,8,0,4,35,1,70,9,3,1,1200,0,2,1,25000,50.5,0,37,0,12,11.25,11.25,0,1
619029,0,2,555,1,1,2,4,2,1,7,1,0,7,22,7,1,4,35,1,22,9,6,0,800,0,2,0,22000,44,0,57,0,12,11.25,11.25,0,0
220977,0,2,999,0,1,35,4,3,1,2,1,0,15,2,1,1,5,35,1,37,9,7,1,1300,0,2,0,99000,50.5,0,42,0,12,11.25,11.25,0,1
302608,0,1,825,0,1,7,4,2,1,2,1,0,14,13,5,0,4,48,0,22,7,4,1,1700,0,2,0,62000,50.5,0,32,0,16,11.2,11.2,0,1
125623,0,3,835,1,1,7,2,3,1,6,1,0,10,6,2,1,4,48,1,37,6,8,0,1600,0,2,0,31000,34.5,0,32,0,14,11.2,11.2,0,1
615586,0,2,535,0,1,2,4,2,1,1,1,0,14,17,6,0,4,35,1,22,7,4,0,2000,0,2,0,75000,50.5,0,32,0,15,11.25,11.25,0,1
320229,0,3,999,0,1,2,4,3,1,2,0,1,15,12,4,1,5,24,1,7,7,5,0,800,0,2,0,36000,50.5,0,47,0,13,10.75,10.75,0,1
638215,5,1,535,0,1,12,1,2,23,2,0,0,8,27,8,0,4,35,0,37,9,4,1,1100,0,2,1,75000,50.5,0,32,0,14,11.25,11.25,0,1
498076,3,3,505,0,1,2,1,7,23,7,0,0,17,22,7,1,4,35,0,7,9,5,0,1500,0,2,1,17000,50.5,0,22,0,12,11.25,11.25,1,0
150522,7,2,535,0,1,22,1,3,21,2,0,0,5,29,10,1,6,35,1,52,5,5,1,1300,0,2,1,35000,50.5,0,52,1,16,11.25,11.25,0,1
232026,2,3,462,0,1,7,1,3,21,6,0,0,16,21,7,1,4,24,0,70,8,5,1,1100,0,2,1,1,14.5,0,22,0,13,10.75,10.75,1,0
1862,9,2,535,1,1,2,1,3,21,7,0,0,14,15,5,1,4,35,1,22,9,4,0,2500,0,2,1,6000,24.5,0,52,0,16,11.25,11.25,1,0
574865,7,2,462,0,1,2,1,5,23,6,0,1,10,18,7,1,4,24,1,22,9,4,0,700,0,2,1,50000,50.5,0,42,0,14,10.75,10.75,0,1
38250,0,2,933,0,1,7,4,2,1,2,1,0,8,7,2,1,4,59,1,22,6,4,0,700,0,2,0,14000,44,0,57,0,9,10.45,10.45,1,0
905105,0,2,462,0,1,12,2,2,1,6,0,1,12,2,1,1,6,24,1,70,6,4,0,900,0,2,1,39000,50.5,0,42,0,13,10.75,10.75,0,0
646494,0,3,537,1,1,7,4,4,1,2,1,0,7,88,88,1,4,35,1,22,14,6,1,1200,0,2,0,39000,50.5,0,37,0,12,11.25,11.25,0,0
163868,8,2,825,0,1,12,1,3,21,2,0,0,5,21,7,1,4,48,1,22,9,4,1,1300,0,2,1,36000,50.5,0,42,0,16,11.2,11.2,0,1
258837,9,2,933,1,4,2,1,3,22,7,1,0,7,2,1,1,4,59,0,7,9,4,0,2200,0,2,0,39000,50.5,0,52,0,14,10.45,10.45,0,1
518544,0,3,559,0,1,17,4,4,1,2,1,0,7,3,1,1,5,35,1,37,8,8,0,1100,0,2,0,39000,50.5,0,37,0,14,11.25,11.25,0,1
436123,4,3,535,0,1,7,1,5,21,2,0,0,7,7,2,1,4,35,0,22,8,4,1,1700,0,2,1,26000,44,0,32,0,18,11.25,11.25,0,0
322887,0,3,999,0,1,2,4,3,1,2,1,0,14,16,5,1,4,12,1,7,8,8,0,1100,0,2,0,25000,44,0,42,0,16,10.7,10.7,1,0
514033,0,2,462,0,1,12,3,4,1,6,1,0,13,8,2,1,4,24,1,37,7,4,0,1400,0,2,0,9000,44,0,42,0,12,10.75,10.75,0,0
425973,0,2,499,0,1,7,4,2,1,2,0,1,5,30,10,1,4,24,1,22,9,4,1,600,0,2,0,40000,50.5,0,52,0,9,10.75,10.75,0,0
116002,0,2,835,0,1,2,4,5,1,6,1,0,15,12,4,1,4,48,0,22,9,4,0,1700,0,2,0,47000,50.5,1,47,0,9,11.2,11.2,0,1
500207,0,2,462,0,1,7,4,2,1,2,0,1,7,25,8,1,6,24,0,22,7,4,1,600,0,2,0,28000,44,0,32,0,9,10.75,10.75,0,0
191074,0,3,535,0,1,7,4,2,1,2,1,0,5,25,8,0,6,35,0,22,6,7,1,1900,0,2,0,63000,50.5,0,62,0,12,11.25,11.25,0,1
143810,0,2,999,0,1,22,4,2,1,2,0,1,5,30,10,1,6,24,1,22,7,5,0,700,0,2,0,26000,50.5,0,37,0,12,10.75,10.75,0,0
248376,0,3,535,0,1,2,4,3,1,2,1,0,14,15,5,1,4,35,1,7,6,6,0,1900,0,2,0,44000,34.5,0,42,0,14,11.25,11.25,0,0
638079,6,1,933,1,1,22,1,2,21,2,0,0,19,9,3,0,5,59,1,37,5,2,1,1200,0,2,0,72000,50.5,0,37,1,16,10.45,10.45,0,1
806887,0,1,505,0,1,17,4,2,1,2,0,1,7,27,8,0,4,35,1,22,14,4,1,1000,0,2,0,45000,44,0,57,0,13,11.25,11.25,0,1
548239,6,1,535,1,1,2,1,2,22,6,1,0,12,17,6,0,4,35,0,22,8,4,1,1900,0,2,0,35000,50.5,0,27,0,16,11.25,11.25,0,1
358172,0,4,535,0,1,2,2,5,1,5,1,0,17,19,7,1,4,35,0,7,8,9,0,1800,0,2,1,28000,50.5,0,22,0,12,11.25,11.25,0,0
520324,0,2,999,0,1,2,4,3,1,2,0,1,6,25,8,1,4,24,0,7,7,4,1,800,0,2,0,38000,50.5,0,32,0,13,10.75,10.75,0,1
911924,7,2,205,0,1,2,1,2,21,2,0,0,17,21,7,0,4,12,1,7,9,4,0,1200,0,2,1,25000,50.5,0,37,0,16,10.7,10.7,0,1
65007,0,4,999,0,1,35,4,3,1,2,1,0,17,21,7,1,6,47,0,22,9,8,0,1300,0,2,0,16000,34.5,1,27,0,12,10.5,10.5,0,0
905442,0,3,933,0,1,35,2,5,1,2,1,0,16,21,7,1,5,59,0,37,9,4,1,1000,0,2,1,30000,50.5,0,22,0,12,10.45,10.45,1,0
875344,0,2,988,0,1,2,4,3,1,2,1,0,14,16,5,1,4,59,0,22,7,4,0,1200,0,2,0,29000,44,0,37,0,14,10.45,10.45,0,1
247500,10,3,535,0,1,7,1,4,21,6,0,0,17,23,7,1,4,35,0,70,9,5,0,1900,0,2,1,7000,14.5,0,52,0,16,11.25,11.25,1,1
183754,1,2,462,0,1,7,1,2,22,6,0,0,14,6,2,1,4,24,0,37,8,4,0,1200,0,2,0,36000,24.5,0,27,0,16,10.75,10.75,0,0
68816,0,4,825,1,1,2,1,3,1,2,1,0,15,12,4,1,4,48,1,7,6,7,0,1800,0,2,0,50000,50.5,0,27,0,14,11.2,11.2,0,1
647583,0,1,535,0,1,2,4,2,1,2,1,0,14,13,5,0,4,35,1,7,8,4,1,1900,0,2,0,44000,50.5,0,27,0,16,11.25,11.25,0,1
237500,6,2,835,0,1,7,1,2,2,2,1,0,15,5,2,0,4,48,1,22,8,5,0,1100,0,2,0,63000,50.5,0,62,0,18,11.2,11.2,0,1
566549,0,3,999,0,1,12,3,5,1,2,1,0,5,30,10,1,5,35,0,22,14,7,1,800,0,2,0,35000,44,0,37,1,14,11.25,11.25,0,1
687934,7,2,462,0,1,2,1,2,21,2,0,0,8,9,3,0,4,24,1,7,8,4,0,800,0,2,1,47000,50.5,0,47,1,18,10.75,10.75,0,1
40246,0,2,933,1,1,2,2,2,1,7,1,0,12,9,3,1,4,59,1,22,7,4,1,1900,0,2,0,55000,34.5,0,52,1,14,10.45,10.45,0,0
